Tipo Titulo,Data Vencimento,Data Base,PU Base Manha,Juros
Tesouro Selic,2023-03-01,2021-05-13,10818.22,0.69197445589495
Tesouro Selic,2024-09-01,2021-05-13,10750.65,0.50745794844586
Tesouro Selic,2025-03-01,2021-05-13,10713.72,0.50390763299974
Tesouro Selic,2027-03-01,2021-05-13,10628.97,0.42479138982097997
Tesouro Selic,2027-03-01,2021-05-14,10630.84,0.42288952178404
Tesouro Selic,2024-09-01,2021-05-14,10752.69,0.50389506217904
Tesouro Selic,2025-03-01,2021-05-14,10716.69,0.49921065352189
Tesouro Prefixado,2024-07-01,2021-05-14,778.71,8.313091027906449
Tesouro Prefixado,2025-01-01,2021-05-14,741.88,8.55832271289971
Tesouro Selic,2023-03-01,2021-05-14,10819.94,0.68688370837821
Tesouro Prefixado,2023-01-01,2021-05-14,895.41,6.99251859460097
Tesouro Prefixado,2026-01-01,2021-05-14,673.85,8.8894963179557
Tesouro IPCA+,2024-08-15,2021-05-14,3208.66,2.19465578792454
Tesouro IPCA+,2045-05-15,2021-05-14,1290.18,2.95607284494046
Tesouro IPCA+,2035-05-15,2021-05-14,1961.42,2.97339882079026
Tesouro IPCA+,2026-08-15,2021-05-14,2927.75,2.58096106125043
Tesouro Prefixado,2022-01-01,2021-05-14,969.25,5.04002823107148
Tesouro IPCA+,2024-08-15,2021-05-17,3207.77,2.20629213305687
Tesouro Selic,2024-09-01,2021-05-17,10754.8,0.50102399950759
Tesouro Selic,2023-03-01,2021-05-17,10821.67,0.6838380159805699
Tesouro Prefixado,2026-01-01,2021-05-17,671.5,8.98821797353777
Tesouro Prefixado,2022-01-01,2021-05-17,968.79,5.18732526713177
Tesouro Prefixado,2024-07-01,2021-05-17,776.73,8.42416261473377
Tesouro IPCA+,2026-08-15,2021-05-17,2923.85,2.6030405448973704
Tesouro Prefixado,2025-01-01,2021-05-17,739.41,8.67837153674213
Tesouro Selic,2027-03-01,2021-05-17,10633.01,0.4210476367664
Tesouro IPCA+,2045-05-15,2021-05-17,1276.39,2.98891711443929
Tesouro IPCA+,2035-05-15,2021-05-17,1949.75,3.0054728858563298
Tesouro Prefixado,2023-01-01,2021-05-17,893.75,7.15123935176476
Tesouro Selic,2025-03-01,2021-05-17,10719.71,0.49513954503152996
Tesouro Selic,2027-03-01,2021-05-18,10636.22,0.41763237281088994
Tesouro Selic,2023-03-01,2021-05-18,10823.23,0.67928118902087
Tesouro Prefixado,2024-07-01,2021-05-18,780.33,8.2713282147051
Tesouro Selic,2025-03-01,2021-05-18,10723.7,0.48868417974721
Tesouro Prefixado,2023-01-01,2021-05-18,895.62,7.02584899083662
Tesouro Prefixado,2022-01-01,2021-05-18,969.27,5.127205490282201
Tesouro Prefixado,2025-01-01,2021-05-18,743.86,8.50544654197211
Tesouro IPCA+,2045-05-15,2021-05-18,1312.53,2.9066036907863
Tesouro IPCA+,2035-05-15,2021-05-18,1982.08,2.92256390268959
Tesouro IPCA+,2026-08-15,2021-05-18,2945.72,2.50384948007764
Tesouro Prefixado,2026-01-01,2021-05-18,676.6,8.81558047110615
Tesouro Selic,2024-09-01,2021-05-18,10756.97,0.49719104762702
Tesouro IPCA+,2024-08-15,2021-05-18,3224.05,2.09820153101762
Tesouro Selic,2027-03-01,2021-05-19,10641.99,0.4113326112705
Tesouro Selic,2024-09-01,2021-05-19,10759.35,0.49294115904678004
Tesouro IPCA+,2035-05-15,2021-05-19,1930.54,3.05698602611137
Tesouro Selic,2025-03-01,2021-05-19,10729.19,0.47966070909826003
Tesouro Prefixado,2025-01-01,2021-05-19,739.16,8.70219301592984
Tesouro Prefixado,2026-01-01,2021-05-19,670.82,9.02323154314692
Tesouro Prefixado,2023-01-01,2021-05-19,893.69,7.18068524665782
Tesouro Prefixado,2024-07-01,2021-05-19,776.34,8.45702815618503
Tesouro Prefixado,2022-01-01,2021-05-19,969.12,5.1765526565255
Tesouro Selic,2023-03-01,2021-05-19,10824.58,0.67546742083501
Tesouro IPCA+,2026-08-15,2021-05-19,2915.67,2.64365013865048
Tesouro IPCA+,2045-05-15,2021-05-19,1254.19,3.0415940124759198
Tesouro IPCA+,2024-08-15,2021-05-19,3211.98,2.18153156014302
Tesouro IPCA+,2045-05-15,2021-05-20,1280.83,2.9796693039473
Tesouro IPCA+,2026-08-15,2021-05-20,2922.64,2.61277037488985
Tesouro IPCA+,2035-05-15,2021-05-20,1954.66,2.99448385053175
Tesouro IPCA+,2024-08-15,2021-05-20,3212.07,2.18278571445516
Tesouro Prefixado,2026-01-01,2021-05-20,672.47,8.97083912721115
Tesouro Prefixado,2023-01-01,2021-05-20,894.61,7.12512101214686
Tesouro Prefixado,2022-01-01,2021-05-20,969.37,5.15619890474476
Tesouro Prefixado,2024-07-01,2021-05-20,777.48,8.413695332651299
Tesouro Selic,2025-03-01,2021-05-20,10735.63,0.46900738326898
Tesouro Selic,2024-09-01,2021-05-20,10762.08,0.48799910026624
Tesouro Selic,2023-03-01,2021-05-20,10826.23,0.6705611315708601
Tesouro Selic,2027-03-01,2021-05-20,10649.84,0.4026896712868
Tesouro Prefixado,2025-01-01,2021-05-20,740.39,8.659127874380811
Tesouro IPCA+,2026-08-15,2021-05-21,2932.58,2.56824575262855
Tesouro IPCA+,2045-05-15,2021-05-21,1281.33,2.97885824682153
Tesouro IPCA+,2024-08-15,2021-05-21,3216.18,2.15679835988038
Tesouro IPCA+,2035-05-15,2021-05-21,1955.43,2.99307727720201
Tesouro Selic,2023-03-01,2021-05-21,10827.63,0.66654335725493
Tesouro Prefixado,2024-07-01,2021-05-21,778.62,8.37037849146689
Tesouro Prefixado,2026-01-01,2021-05-21,673.84,8.92835497656299
Tesouro Selic,2024-09-01,2021-05-21,10763.87,0.48489464540331
Tesouro Prefixado,2025-01-01,2021-05-21,741.86,8.60638075073836
Tesouro Selic,2025-03-01,2021-05-21,10739.57,0.46261626653307
Tesouro Prefixado,2022-01-01,2021-05-21,969.44,5.167370470996531
Tesouro Selic,2027-03-01,2021-05-21,10651.03,0.40154110030405
Tesouro Prefixado,2023-01-01,2021-05-21,895.13,7.099084455686159
Tesouro Prefixado,2025-01-01,2021-05-24,742.1,8.61705540176973
Tesouro Selic,2027-03-01,2021-05-24,10652.21,0.40078369490106003
Tesouro Selic,2023-03-01,2021-05-24,10829.21,0.66391921194948
Tesouro Selic,2024-09-01,2021-05-24,10766.15,0.48162967586562
Tesouro Selic,2025-03-01,2021-05-24,10742.21,0.45910761314487003
Tesouro Prefixado,2024-07-01,2021-05-24,779.09,8.37236087691801
Tesouro Prefixado,2022-01-01,2021-05-24,969.64,5.20328684899507
Tesouro Prefixado,2023-01-01,2021-05-24,895.51,7.10834061420024
Tesouro Prefixado,2026-01-01,2021-05-24,674.07,8.93689301775328
Tesouro IPCA+,2024-08-15,2021-05-24,3216.71,2.15874723837337
Tesouro IPCA+,2045-05-15,2021-05-24,1282.41,2.97739707609701
Tesouro IPCA+,2026-08-15,2021-05-24,2929.06,2.5885966864127496
Tesouro IPCA+,2035-05-15,2021-05-24,1957.08,2.99057362698573
Tesouro IPCA+,2026-08-15,2021-05-25,2937.53,2.55085320967403
Tesouro Selic,2024-09-01,2021-05-25,10768.04,0.47831425407232003
Tesouro IPCA+,2035-05-15,2021-05-25,1960.47,2.98236654471655
Tesouro Selic,2027-03-01,2021-05-25,10653.77,0.39921512421974004
Tesouro Selic,2025-03-01,2021-05-25,10745.08,0.45452738336555004
Tesouro Prefixado,2026-01-01,2021-05-25,676.3,8.86433040106962
Tesouro Prefixado,2023-01-01,2021-05-25,896.83,7.02259344363773
Tesouro Prefixado,2025-01-01,2021-05-25,744.07,8.54403682570772
Tesouro Selic,2023-03-01,2021-05-25,10830.72,0.65946846718498
Tesouro Prefixado,2022-01-01,2021-05-25,969.89,5.18261236352721
Tesouro Prefixado,2024-07-01,2021-05-25,780.9,8.29900526607145
Tesouro IPCA+,2045-05-15,2021-05-25,1285.86,2.96977998597767
Tesouro IPCA+,2024-08-15,2021-05-25,3221.83,2.12584763513608
Tesouro Selic,2027-03-01,2021-05-26,10655.32,0.39765662535198
Tesouro Prefixado,2024-07-01,2021-05-26,782.48,8.236020711311081
Tesouro IPCA+,2045-05-15,2021-05-26,1274.68,2.99600948395062
Tesouro IPCA+,2035-05-15,2021-05-26,1950.87,3.00793180163596
Tesouro Prefixado,2026-01-01,2021-05-26,678.25,8.801743909789469
Tesouro Selic,2024-09-01,2021-05-26,10769.71,0.47542722274058
Tesouro Prefixado,2022-01-01,2021-05-26,970.08,5.1725645084738
Tesouro IPCA+,2024-08-15,2021-05-26,3209.99,2.20820830629959
Tesouro Prefixado,2025-01-01,2021-05-26,745.8,8.480854462902029
Tesouro Selic,2023-03-01,2021-05-26,10832.22,0.6550412242302099
Tesouro IPCA+,2026-08-15,2021-05-26,2925.42,2.6082056919833
Tesouro Selic,2025-03-01,2021-05-26,10746.46,0.45249438501329
Tesouro Prefixado,2023-01-01,2021-05-26,897.47,6.98734789681356
Tesouro Selic,2027-03-01,2021-05-27,10656.44,0.39658212307407
Tesouro Selic,2024-09-01,2021-05-27,10770.9,0.47348172263100996
Tesouro Selic,2025-03-01,2021-05-27,10746.8,0.45224157295296
Tesouro Selic,2023-03-01,2021-05-27,10833.64,0.65089244935572
Tesouro Prefixado,2026-01-01,2021-05-27,679.33,8.76957573341239
Tesouro Prefixado,2022-01-01,2021-05-27,970.27,5.16243259342308
Tesouro Prefixado,2025-01-01,2021-05-27,747.03,8.43792568910526
Tesouro Prefixado,2023-01-01,2021-05-27,897.98,6.96171080606913
Tesouro IPCA+,2035-05-15,2021-05-27,1949.04,3.0133061568222397
Tesouro IPCA+,2024-08-15,2021-05-27,3209.1,2.21618023765415
Tesouro IPCA+,2026-08-15,2021-05-27,2919.16,2.6386573454891997
Tesouro IPCA+,2045-05-15,2021-05-27,1272.27,3.00196798865231
Tesouro Prefixado,2024-07-01,2021-05-27,783.84,8.18290788629829
Tesouro Prefixado,2022-01-01,2021-05-28,970.41,5.16129314170039
Tesouro Selic,2027-03-01,2021-05-28,10657.88,0.39514553276795
Tesouro Selic,2025-03-01,2021-05-28,10747.62,0.45116498417048
Tesouro Selic,2024-09-01,2021-05-28,10771.53,0.47263750945922
Tesouro Selic,2023-03-01,2021-05-28,10835.15,0.6464034493745601
Tesouro Prefixado,2025-01-01,2021-05-28,750.5,8.30500384896941
Tesouro IPCA+,2045-05-15,2021-05-28,1281.55,2.9807666713617302
Tesouro Prefixado,2024-07-01,2021-05-28,786.54,8.07025359363813
Tesouro Prefixado,2023-01-01,2021-05-28,898.35,6.94645391162038
Tesouro IPCA+,2024-08-15,2021-05-28,3210.21,2.21050589603859
Tesouro IPCA+,2035-05-15,2021-05-28,1957.63,2.9915239572219
Tesouro IPCA+,2026-08-15,2021-05-28,2930.54,2.58724648903863
Tesouro Prefixado,2026-01-01,2021-05-28,683.02,8.64691200290181
Tesouro Selic,2025-03-01,2021-05-31,10749.12,0.44957657678067997
Tesouro Prefixado,2025-01-01,2021-05-31,752.98,8.22526075534175
Tesouro Prefixado,2026-01-01,2021-05-31,685.85,8.56516991793321
Tesouro Prefixado,2023-01-01,2021-05-31,898.73,6.95512190939526
Tesouro IPCA+,2035-05-15,2021-05-31,1969.78,2.96180940177019
Tesouro Prefixado,2022-01-01,2021-05-31,970.44,5.22963784431702
Tesouro IPCA+,2024-08-15,2021-05-31,3223.81,2.12335491170667
Tesouro IPCA+,2045-05-15,2021-05-31,1294.44,2.9521258637462
Tesouro Selic,2027-03-01,2021-05-31,10659.67,0.39368794668401
Tesouro Prefixado,2024-07-01,2021-05-31,788.58,8.0018787586932
Tesouro Selic,2023-03-01,2021-05-31,10836.37,0.64497912780498
Tesouro IPCA+,2026-08-15,2021-05-31,2944.78,2.52551230831468
Tesouro Selic,2024-09-01,2021-05-31,10773.07,0.47078862627716
Tesouro IPCA+,2035-05-15,2021-06-01,1983.75,2.95333112944495
Tesouro IPCA+,2026-08-15,2021-06-01,2950.31,2.57321271912607
Tesouro IPCA+,2045-05-15,2021-06-01,1309.87,2.93300636707396
Tesouro IPCA+,2024-08-15,2021-06-01,3224.91,2.23392146505776
Tesouro Prefixado,2026-01-01,2021-06-01,687.23,8.52291865710723
Tesouro Prefixado,2023-01-01,2021-06-01,897.77,7.03968463377544
Tesouro Prefixado,2022-01-01,2021-06-01,970.3,5.2806281502131
Tesouro Prefixado,2025-01-01,2021-06-01,752.96,8.2325927445084
Tesouro Prefixado,2024-07-01,2021-06-01,788.37,8.01859425366295
Tesouro Selic,2027-03-01,2021-06-01,10661.53,0.42847290956273
Tesouro Selic,2023-03-01,2021-06-01,10837.96,0.76125205057793
Tesouro Selic,2024-09-01,2021-06-01,10775.02,0.53222929150333
Tesouro Selic,2025-03-01,2021-06-01,10750.63,0.5036147560436499
Tesouro Selic,2025-03-01,2021-06-02,10752.73,0.50036778454787
Tesouro Selic,2023-03-01,2021-06-02,10839.62,0.75634681760587
Tesouro Selic,2027-03-01,2021-06-02,10663.09,0.42691266706256
Tesouro IPCA+,2045-05-15,2021-06-02,1301.41,2.95256135688617
Tesouro IPCA+,2035-05-15,2021-06-02,1976.61,2.97228176749888
Tesouro IPCA+,2024-08-15,2021-06-02,3225.02,2.23510091116103
Tesouro Prefixado,2025-01-01,2021-06-02,751.71,8.289326211915201
Tesouro Prefixado,2024-07-01,2021-06-02,787.05,8.0847889934559
Tesouro Prefixado,2023-01-01,2021-06-02,897.34,7.08469764833945
Tesouro Selic,2024-09-01,2021-06-02,10776.84,0.5290741921148501
Tesouro IPCA+,2026-08-15,2021-06-02,2948.43,2.5832566155624
Tesouro Prefixado,2026-01-01,2021-06-02,685.71,8.580666245882709
Tesouro Prefixado,2022-01-01,2021-06-02,970.34,5.29862247318302
Tesouro Prefixado,2025-01-01,2021-06-04,753.69,8.22293722109357
Tesouro Selic,2027-03-01,2021-06-04,10665.37,0.42473946233466997
Tesouro Selic,2023-03-01,2021-06-04,10841.19,0.7529470584193
Tesouro Selic,2024-09-01,2021-06-04,10779.68,0.52433656460588
Tesouro Selic,2025-03-01,2021-06-04,10755.2,0.4968438851604
Tesouro IPCA+,2045-05-15,2021-06-04,1317.22,2.9174327612162503
Tesouro IPCA+,2026-08-15,2021-06-04,2954.63,2.55740631534047
Tesouro IPCA+,2035-05-15,2021-06-04,1991.07,2.9363350846314002
Tesouro IPCA+,2024-08-15,2021-06-04,3229.87,2.20582805585565
Tesouro Prefixado,2026-01-01,2021-06-04,687.97,8.513331736889281
Tesouro Prefixado,2023-01-01,2021-06-04,897.99,7.060982121012641
Tesouro Prefixado,2024-07-01,2021-06-04,789.08,8.009226596581561
Tesouro Prefixado,2022-01-01,2021-06-04,970.59,5.30319822669458
Tesouro Prefixado,2022-01-01,2021-06-07,970.95,5.31310713381083
Tesouro Prefixado,2025-01-01,2021-06-07,756.67,8.12303998643855
Tesouro Prefixado,2024-07-01,2021-06-07,791.56,7.9210224813710095
Tesouro Selic,2025-03-01,2021-06-07,10757.6,0.49379447672444
Tesouro Selic,2024-09-01,2021-06-07,10782.47,0.52012472778195
Tesouro Selic,2023-03-01,2021-06-07,10842.7,0.75093947601621
Tesouro Selic,2027-03-01,2021-06-07,10667.89,0.42249300546126
Tesouro IPCA+,2026-08-15,2021-06-07,2967.46,2.5024274240540803
Tesouro Prefixado,2023-01-01,2021-06-07,898.89,7.0308674698719305
Tesouro Prefixado,2026-01-01,2021-06-07,691.68,8.40160724301772
Tesouro IPCA+,2024-08-15,2021-06-07,3234.45,2.18024639366691
Tesouro IPCA+,2045-05-15,2021-06-07,1333.52,2.88197186790357
Tesouro IPCA+,2035-05-15,2021-06-07,2006.09,2.8997971082899103
Tesouro IPCA+,2045-05-15,2021-06-08,1330.99,2.88793841169157
Tesouro IPCA+,2026-08-15,2021-06-08,2964.08,2.51930941839331
Tesouro IPCA+,2035-05-15,2021-06-08,2004.2,2.90517809470349
Tesouro Selic,2023-03-01,2021-06-08,10844.15,0.74675360886582
Tesouro Prefixado,2023-01-01,2021-06-08,898.47,7.075531758151341
Tesouro Selic,2027-03-01,2021-06-08,10669.69,0.42065447910208
Tesouro Selic,2024-09-01,2021-06-08,10784.42,0.51668768895705
Tesouro Selic,2025-03-01,2021-06-08,10759.7,0.49052866337901
Tesouro Prefixado,2024-07-01,2021-06-08,790.68,7.96756820579285
Tesouro Prefixado,2025-01-01,2021-06-08,755.65,8.17041481510718
Tesouro Prefixado,2022-01-01,2021-06-08,970.93,5.3432764537131705
Tesouro Prefixado,2026-01-01,2021-06-08,690.45,8.44910946566945
Tesouro IPCA+,2024-08-15,2021-06-08,3231.56,2.20191654936721
Tesouro Selic,2027-03-01,2021-06-09,10671.49,0.41881457236845004
Tesouro Prefixado,2026-01-01,2021-06-09,690.67,8.4468161689597
Tesouro Prefixado,2023-01-01,2021-06-09,898.32,7.09979021865849
Tesouro Prefixado,2022-01-01,2021-06-09,970.97,5.36220261937487
Tesouro Selic,2023-03-01,2021-06-09,10845.64,0.7424067281228001
Tesouro Prefixado,2024-07-01,2021-06-09,790.92,7.964266547047159
Tesouro Selic,2025-03-01,2021-06-09,10761.44,0.48788128037484
Tesouro IPCA+,2045-05-15,2021-06-09,1335.85,2.87746286614134
Tesouro Prefixado,2025-01-01,2021-06-09,756.14,8.15726972721591
Tesouro IPCA+,2024-08-15,2021-06-09,3234.78,2.1817775257788297
Tesouro IPCA+,2026-08-15,2021-06-09,2970.99,2.48888257862207
Tesouro IPCA+,2035-05-15,2021-06-09,2009.59,2.89206965663759
Tesouro Selic,2024-09-01,2021-06-09,10786.02,0.5139421795387
Tesouro Prefixado,2025-01-01,2021-06-10,755.38,8.19433015363895
Tesouro Prefixado,2024-07-01,2021-06-10,790.05,8.01053781517866
Tesouro Prefixado,2022-01-01,2021-06-10,970.75,5.431610645644009
Tesouro Selic,2024-09-01,2021-06-10,10787.8,0.5108340982679901
Tesouro Selic,2025-03-01,2021-06-10,10763.39,0.48486728413312
Tesouro Prefixado,2023-01-01,2021-06-10,897.91,7.14401685500563
Tesouro Prefixado,2026-01-01,2021-06-10,690.02,8.47448430188455
Tesouro IPCA+,2026-08-15,2021-06-10,2964.76,2.51887357053066
Tesouro IPCA+,2024-08-15,2021-06-10,3235.02,2.18203140455321
Tesouro IPCA+,2045-05-15,2021-06-10,1330.31,2.89012474048568
Tesouro IPCA+,2035-05-15,2021-06-10,2005.1,2.90404807776392
Tesouro Selic,2023-03-01,2021-06-10,10846.78,0.7393492621964499
Tesouro Selic,2027-03-01,2021-06-10,10673.04,0.41725688485914003
Tesouro Selic,2024-09-01,2021-06-11,10789.09,0.50869789023111
Tesouro Prefixado,2024-07-01,2021-06-11,787.41,8.13639180949927
Tesouro IPCA+,2045-05-15,2021-06-11,1324.81,2.90275293918076
Tesouro IPCA+,2026-08-15,2021-06-11,2957.08,2.55566507974753
Tesouro IPCA+,2035-05-15,2021-06-11,2000.62,2.91603268598659
Tesouro Prefixado,2022-01-01,2021-06-11,970.48,5.51148746403158
Tesouro IPCA+,2024-08-15,2021-06-11,3225.32,2.25055651735603
Tesouro Selic,2027-03-01,2021-06-11,10673.45,0.41699171480742
Tesouro Selic,2025-03-01,2021-06-11,10764.9,0.48261111448997
Tesouro Prefixado,2025-01-01,2021-06-11,752.4,8.32111927921106
Tesouro Prefixado,2026-01-01,2021-06-11,687.35,8.57208381324687
Tesouro Selic,2023-03-01,2021-06-11,10848.38,0.7345685418173901
Tesouro Prefixado,2023-01-01,2021-06-11,896.33,7.27822462450142
Tesouro Prefixado,2026-01-01,2021-06-14,684.98,8.67065997257887
Tesouro Prefixado,2025-01-01,2021-06-14,750.66,8.41180998260713
Tesouro Prefixado,2022-01-01,2021-06-14,970.74,5.54462033621534
Tesouro Prefixado,2023-01-01,2021-06-14,896.45,7.30890951982414
Tesouro IPCA+,2035-05-15,2021-06-14,1989.27,2.94681202342097
Tesouro IPCA+,2024-08-15,2021-06-14,3225.31,2.25652126067006
Tesouro IPCA+,2045-05-15,2021-06-14,1311.0,2.93487398028031
Tesouro IPCA+,2026-08-15,2021-06-14,2949.54,2.5947327559715903
Tesouro Selic,2024-09-01,2021-06-14,10790.46,0.50726300337553
Tesouro Selic,2025-03-01,2021-06-14,10766.83,0.48033378558790996
Tesouro Prefixado,2024-07-01,2021-06-14,786.11,8.21785890332489
Tesouro Selic,2027-03-01,2021-06-14,10675.13,0.4156834183145
Tesouro Selic,2023-03-01,2021-06-14,10849.81,0.73275385924269
Tesouro IPCA+,2026-08-15,2021-06-15,2952.22,2.58368275504372
Tesouro IPCA+,2035-05-15,2021-06-15,2003.42,2.91122375051426
Tesouro IPCA+,2045-05-15,2021-06-15,1326.66,2.89995867312506
Tesouro IPCA+,2024-08-15,2021-06-15,3226.57,2.24979458114535
Tesouro Prefixado,2026-01-01,2021-06-15,686.93,8.608186469075129
Tesouro Prefixado,2022-01-01,2021-06-15,970.74,5.57310202692389
Tesouro Prefixado,2025-01-01,2021-06-15,752.13,8.35880536164597
Tesouro Prefixado,2024-07-01,2021-06-15,787.24,8.17449497870892
Tesouro Selic,2025-03-01,2021-06-15,10769.18,0.47661093425155
Tesouro Selic,2024-09-01,2021-06-15,10792.06,0.50449748540466
Tesouro Selic,2023-03-01,2021-06-15,10851.42,0.72789642884492
Tesouro Selic,2027-03-01,2021-06-15,10676.8,0.41398473793687
Tesouro Prefixado,2023-01-01,2021-06-15,896.83,7.292908756102399
Tesouro IPCA+,2035-05-15,2021-06-16,1993.48,2.9371950571867
Tesouro Selic,2023-03-01,2021-06-16,10852.85,0.72370025859584
Tesouro Selic,2024-09-01,2021-06-16,10793.5,0.50204786287433
Tesouro Selic,2025-03-01,2021-06-16,10770.37,0.47489751798837
Tesouro Prefixado,2023-01-01,2021-06-16,897.08,7.2869335457966296
Tesouro IPCA+,2024-08-15,2021-06-16,3219.66,2.29956136527862
Tesouro Prefixado,2026-01-01,2021-06-16,688.6,8.55557609987436
Tesouro Prefixado,2024-07-01,2021-06-16,788.15,8.14106567774388
Tesouro Prefixado,2022-01-01,2021-06-16,970.79,5.59189515678044
Tesouro IPCA+,2026-08-15,2021-06-16,2945.85,2.61468207615607
Tesouro IPCA+,2045-05-15,2021-06-16,1315.04,2.92641796025945
Tesouro Selic,2027-03-01,2021-06-16,10678.54,0.41220515977662003
Tesouro Prefixado,2025-01-01,2021-06-16,753.11,8.325732036591189
Tesouro IPCA+,2026-08-15,2021-06-17,2954.17,2.57740391869893
Tesouro IPCA+,2024-08-15,2021-06-17,3220.66,2.29464386097373
Tesouro IPCA+,2045-05-15,2021-06-17,1349.02,2.85101562228073
Tesouro Selic,2027-03-01,2021-06-17,10679.86,0.41090193921884
Tesouro Selic,2024-09-01,2021-06-17,10794.72,0.50003490230583
Tesouro Selic,2023-03-01,2021-06-17,10854.41,0.71900275740912
Tesouro Prefixado,2025-01-01,2021-06-17,753.6,8.31253997532168
Tesouro Selic,2025-03-01,2021-06-17,10771.83,0.47271276322986
Tesouro Prefixado,2024-07-01,2021-06-17,788.17,8.14778796745172
Tesouro Prefixado,2023-01-01,2021-06-17,896.29,7.361685078339961
Tesouro Prefixado,2022-01-01,2021-06-17,970.45,5.68918871665913
Tesouro IPCA+,2035-05-15,2021-06-17,2023.59,2.8612590691624797
Tesouro Prefixado,2026-01-01,2021-06-17,689.4,8.533199804714291
Tesouro Prefixado,2024-07-01,2021-06-18,785.35,8.28317956932698
Tesouro Selic,2027-03-01,2021-06-18,10682.25,0.40838026402649
Tesouro Selic,2023-03-01,2021-06-18,10856.19,0.7134629675448401
Tesouro Selic,2024-09-01,2021-06-18,10797.43,0.49503419014260003
Tesouro Selic,2025-03-01,2021-06-18,10773.85,0.46955177390286
Tesouro Prefixado,2025-01-01,2021-06-18,749.91,8.46952580066766
Tesouro Prefixado,2026-01-01,2021-06-18,685.31,8.68093003175105
Tesouro Prefixado,2023-01-01,2021-06-18,895.65,7.425114979179299
Tesouro IPCA+,2024-08-15,2021-06-18,3192.33,2.49421267481646
Tesouro IPCA+,2045-05-15,2021-06-18,1306.97,2.94538424317882
Tesouro IPCA+,2035-05-15,2021-06-18,1986.94,2.95515321521639
Tesouro IPCA+,2026-08-15,2021-06-18,2914.33,2.7652558328815804
Tesouro Prefixado,2022-01-01,2021-06-18,970.31,5.74716105812727
Tesouro Prefixado,2024-07-01,2021-06-21,784.5,8.34529576420897
Tesouro Selic,2024-09-01,2021-06-21,10799.25,0.49265444709798
Tesouro Selic,2023-03-01,2021-06-21,10858.23,0.7092224520657899
Tesouro Selic,2027-03-01,2021-06-21,10684.06,0.40690873938552996
Tesouro Selic,2025-03-01,2021-06-21,10775.86,0.46709734800889
Tesouro Prefixado,2023-01-01,2021-06-21,896.16,7.4264506709348295
Tesouro IPCA+,2045-05-15,2021-06-21,1301.95,2.95784914972876
Tesouro Prefixado,2026-01-01,2021-06-21,682.69,8.78925758642419
Tesouro Prefixado,2025-01-01,2021-06-21,748.69,8.54006168761312
Tesouro IPCA+,2026-08-15,2021-06-21,2916.41,2.75990406353539
Tesouro IPCA+,2035-05-15,2021-06-21,1983.11,2.96678785827502
Tesouro IPCA+,2024-08-15,2021-06-21,3192.61,2.49882603683451
Tesouro Prefixado,2022-01-01,2021-06-21,970.57,5.78520672637128
Tesouro Selic,2024-09-01,2021-06-22,10801.58,0.48839628989767
